No1,No2,No3,No4,No5
1.582209992960231,0.5589990225921636,1.2948138080048706,0.7354842624538533,2.0269241640719327
-0.6233770266116779,2.216829198576295,3.8378300562549055,0.4927207821454202,2.692325690314238
0.414637518316283,0.9719101465393701,-0.6561281263664906,-0.255302179973844,0.21564442657544985
1.8073015239614172,1.2519219367789092,0.22730202518447867,1.3524992415534964,1.2017248633446003
0.6653637986294634,-2.817736666504452,1.1767800794669034,-0.20707449261563768,1.310022008346974
0.308852859970921,-0.45340792567390625,0.5885341491939272,-1.1286892205305366,0.4386352142680705
0.9424835271030723,1.599345903429275,4.068922532841399,1.086347816657277,3.2970664946946195
2.527838561058779,2.0263567242749794,1.0842775720606586,-0.3834079940382626,2.855599529586854
-0.8815623405336529,-0.1702101807075393,-0.9875767093081006,-4.013498475837407,0.74396031215217
-1.0605943280291192,-1.736932278247969,1.4975198185904144,-1.2845936617714446,1.5213528231739184
1.4550503227689637,-0.10286904974669915,0.11898231237993057,-0.714427799185719,3.046043909552541
-0.6485907914678013,1.482476086569303,-0.20674769218699127,0.026504515189201626,1.2546950409323239
-3.769535542677188,-1.8666373058065902,0.7639863627995915,-4.780143198993098,-2.252073102050504
-0.9544650135661268,-1.2560486519505631,-1.2767009253133372,-1.2306348800211875,-1.8442816000025972
-1.6585658957491263,-1.5351557458644869,-0.4860445125392879,2.2526242330665553,0.6363908207840518
-1.1419296862742698,-1.3641289658523912,-1.7869337920062498,-4.836214292181795,-0.10048198681750124
1.3247197475178956,-1.1124100454406123,0.05311947177527321,2.456939597160696,1.2234812260106227
-2.5607774646256325,-2.4352606998795996,-2.944187463075538,-3.3854847298365054,-4.251728108135551
2.3254598680286254,0.5975705691742836,1.2620840853117228,4.002090472687204,2.5566663642040734
-0.200120305881468,2.0349888881915286,1.0727814097973762,2.6094983765659205,2.0163995613200956
-1.3961927706443622,-0.4958589779523234,-1.0060988755068228,1.0375002828264281,0.9137202960995418
-0.319687989339356,-0.8993862273692844,2.071405649371788,1.3464410285015522,0.8086439457296655
1.03384771157646,1.3736793145746646,3.002040769530215,1.9385330974810757,-0.5203819153259224
0.27964229576844757,-1.3211082847193305,-1.6691278859391903,-4.375178748973788,-1.878719344013747
0.5006605863191667,0.761925654295194,1.5768755658928595,1.942831517977443,1.1641844952603395
-1.30931024092163,-2.5014405296235607,-1.2080103135126445,-2.593295091941722,0.5788103411292517
1.2666170772719456,1.562567125770718,1.9856282058825268,0.5824725125111542,2.995624669198745
-1.5071340074054305,-1.6699504647480705,-0.6256419820003146,0.6081094768535596,-0.8038697637219979
-1.4374019307300026,-1.321280363167936,-2.8713070695793976,-3.5911335788681127,-0.01752802120042508
1.0950850051687817,2.983839071549923,1.0988223004726425,4.61746898746486,1.7945416751819372
-0.18410084908159569,0.038390724902681486,-1.9890220036742912,-2.143000306020076,-1.496624179441942
0.17966599953450685,0.37956719932810723,0.8777481600069493,-1.634315549635679,0.38428588891772797
0.29820591404622754,-0.40940310756769327,1.2067043164926816,-0.25796774601566386,-0.01773556062930582
1.5603262695722713,3.2201006039334876,2.3718798268613033,1.857036433252746,1.3638916284163058
-1.2418739308503313,1.999790207300214,-1.4357384489902882,-0.6351168132248363,1.4821715728082692
0.5891874503991756,-1.3349848532981392,0.3806832117713372,0.7705253052031275,0.8748147753743607
-0.4576730712657706,0.8157381921077885,-0.3588168676314498,-0.5893796668857874,-0.708397270662193
0.880869775034316,0.3253614220383457,-0.8203774767138667,0.006377139807551441,0.01187694979803432
0.5498112717073846,2.12089633266823,-0.6026788513516126,-4.130184435309056,-0.48298232963787846
0.915101792446848,2.008605520130886,-0.8327262758714434,-1.0070824700802623,1.1963386006338577
0.6240478897635389,-0.9281424063213787,-0.3375055126206929,0.5549775539063588,-0.3537910502432603
0.002870914140955874,1.1983691566474115,-1.1638696196379625,-0.8729866009318947,-0.47915177013219323
0.36679294485430797,1.5448852479004496,0.4657120370207284,0.6835465258846357,-0.47227361576477267
-0.017282684733772542,2.360158220353873,0.6968043533484757,-3.6643857480474575,-0.6214235953200037
-1.1114891550475583,-1.090715176042473,-2.0200876052864367,-3.509991223819455,-0.8980748622128771
-0.6885307805048526,-1.0482203475309086,0.552035818150581,0.9718831530545136,0.7048494697734432
0.041796044272619924,1.4783125824843237,1.0340918294861177,-1.4075261550067442,1.3620700384600486
-0.29619296701151043,-0.9023175652541711,1.7277467896333738,4.002141408146202,0.5714416763355874
0.0389043603707854,-0.3564293712347366,0.03802186767304552,1.2269361899775597,0.8154963155851374
1.2377364215719617,0.8616656541481948,-1.3286756664840462,-2.673683908848309,0.4438626485969319
0.048139342787228756,1.809277338171011,3.9327059626731007,2.3929701011270805,0.8775395128234462
-1.1581421408382195,1.4327966410733768,-0.7163837270636492,-0.8945446312584262,-0.12568011357631836
1.0998576269298825,0.9053601918916487,-0.09289330521380981,-0.9515402857003177,-0.8548607672577097
1.3836987779554426,-0.7516976419524417,1.2825009815051804,-0.011766399398245853,1.9264975197599827
0.5346617585986081,-0.4122062527141588,-1.8214574503019327,-0.7981949886220762,2.270398000388646
-0.18283583214704585,0.03245222091571413,0.12901892314562843,-1.252685083043352,-1.4353320677986043
-0.30949511125654516,1.3897582100537342,2.092049995296258,0.5966136451870442,1.0875310288393436
0.39986536751784163,0.35397437281832816,-0.08898869899301338,-0.06434528361683478,-0.2436402121249804
-0.705362538332729,2.1521971354079534,1.2549803549236322,2.5341661382492404,-0.35864140516746096
-0.1348829834313549,-0.3314063142366356,-0.5296632554563907,0.07773821175902276,-0.6043016640183859
1.1109715360900456,0.7921957218894877,0.36279877461142934,-0.5223236426946711,1.5951406545581073
2.132848554464253,-0.2669503968020369,0.7096205571043748,0.007619915256084842,-0.2617782111606605
-0.6865214100806296,0.12675737287103955,-0.3361239362784557,-2.637171135974459,-0.6511732843399207
-0.9822969110082465,0.38891335978288777,-0.21408387478118768,-0.06999962085718353,-0.9505884669881067
-0.3180749210444071,0.8032721135110968,0.6782751881485587,1.1524554118178005,1.6524105093855899
1.259712894779458,2.0137061040541955,2.3097292710001813,0.18827872270469598,1.3109786834277837
-0.04597988377664987,1.5349085467936892,-0.6691922643596178,-1.012879197288959,0.4040092134883176
0.1538807796621305,1.1606710689539503,-0.5457895546908154,-0.3245880890671703,2.4952862688947235
-0.9660431860719111,-0.3489207954632919,-0.011978957864161015,-1.1408077421004537,2.044129983115726
-0.9244163307514253,-0.9382556775644975,-1.4584630587850334,-1.7651553495316945,-2.5446240372735707
-0.20419325902637625,-0.3154656749246255,1.257311065734073,-0.659096210590724,-0.4807640327830011
-0.3254944028411087,2.1165256404482826,0.2837265226429563,0.37176187919556836,-0.0051607180780781775
-0.8513001200297191,2.4007751531838646,0.43196930303158776,-0.7242345033289075,-0.39212261817337357
2.0690484699167806,1.4190447827087276,2.046866876565136,1.7927712933679065,0.10312415412366227
-0.5913490604524196,-1.576078456530161,-1.1978343171369032,0.3393481431219366,0.8430226394670385
0.4357370092833107,0.4365031688968119,0.6077090868965535,0.48108218737432773,-0.9128930848161642
0.5289203690060856,1.4630224489507015,1.8071676424684309,0.5476311488271688,0.8032021238860934
-0.533173230185529,-0.19528600686950712,-0.9432976161760294,-0.438243187723814,0.6644321247210667
0.7084734546699509,-1.2191562229513777,0.8873118665627295,0.7182825776208527,1.5182873611180887
-0.807612192444011,0.5304433213887051,0.37673914219727156,-0.31417277128712595,1.0788846216161103
0.3679817454286012,-0.7914446166412098,-0.6630693820470687,-0.518337650310979,0.08441617215819458
-0.2214570522488052,0.46284022767615973,1.149393566618701,-0.674435876902042,1.3653445954956331
-0.9191637964067149,-2.033775527833602,-0.09748350013126822,-0.7417540306415977,-2.4439645463268147
-0.6797911777679431,-1.369761883490277,-0.5707119266159996,-2.151503044449566,-2.1122806565944336
0.16820610392325175,-1.353984009099187,1.0253680782955712,-0.81619183894973,-0.6410543943610847
-0.017757194998869005,-1.441709580740803,-1.4693185861576865,-1.1452492261658929,-0.9360578403231736
-0.676007606068102,0.7002892628055674,0.676751845861743,-1.2549026689324785,1.6070570668402449
0.23474433434919417,0.18823552895977064,1.249349595395816,1.1629350718292188,0.42091853521250894
0.38576865578059355,-0.07757482859078782,0.08442142352958484,-1.1558108482418177,-0.7190899132232667
0.4553113758888859,1.3775825973351727,1.665850375993689,1.8998022737720648,1.080488508333476
-0.447910854718208,-0.08844096236998802,-0.08014303859211896,-2.6596357163531583,-1.4136699813411806
-1.111852625125431,-0.438446711994784,-0.9730109680861869,0.2143968507153053,1.7535687829820983
-0.7504798157739707,-1.2988843022892542,-2.6153866624946676,-0.4453485779959059,-0.8599530103242018
-0.19019953639798864,-0.6551381582436756,0.9369572544855616,0.9557705827648726,-0.40095658211387747
-0.1482982243067303,0.5713297167444712,1.4722556462007312,-0.7141320737297685,0.5556845922427462
-0.11992966460892067,0.003275891277944913,0.1971021150547847,-0.04594392107079666,0.9602671651764041
0.2751260096658292,-2.8918284166126726,-1.2074156147290083,-2.469426660856868,-2.034785868534351
-0.6766435961161172,0.874155529183414,-0.9281686170435468,-1.7923822532121094,0.8037757179732435
-0.09101280059757622,1.2903114747335025,0.13184981398000017,-0.21619194077700143,0.9179319050761552
0.29199031737972203,-0.415715798657999,-0.5611802768064549,-0.0893244735464588,0.517035076627758
-0.7792744858638818,-0.5504232050991376,-1.172484022967704,0.44167926911562794,-1.598743674293018
0.37511145615960484,0.22651533207389848,0.502974353292343,-0.02106784967000572,-0.6394323691205864
-0.689086296691155,-1.0049795013105025,-0.18268798616229634,1.3397718855969423,0.8754721727297806
-0.2584642356827558,0.9642618866713544,-1.187266620143927,-0.7319006075291966,-0.31346062340914826
0.8704538269479187,1.3176076106317602,0.792193576512649,0.056201292878575095,1.2735966957400473
-0.11969766938997131,-1.1279192500187214,1.7503517034255474,0.4631083969271682,-0.5643292640340903
-1.6324511322706945,-1.606690770224675,-0.25229764369777374,-0.8819601266021793,-0.5558184340544121
-0.6038473058877842,-1.453090294550484,-0.7990230777932064,0.32551711851679976,-0.8448758959128315
-0.39774505163945484,-0.19502276354992398,-1.5867120294242014,1.3497569378386305,-0.775586357401451
-0.5061174013751248,-1.2234211128980366,-0.6175869413599582,-0.36135454693418856,-1.1911535340868118
0.3700172827556692,0.2713262293272706,0.23575299925498305,-0.1874016504259338,-0.1617376335966426
-0.4343107758435551,-0.26397163458888095,0.9006579775585866,-1.3029673681840475,0.006208713468472191
0.4139035145346145,-0.40947319534804205,-0.44803220621841316,-0.2651407897423536,0.15705554127117277
0.3210693088760964,-1.2875091020067597,0.15544929100519653,-0.9524050152977293,0.25020814276773656
-0.29204835795905104,-0.2651208533204863,0.3029279064424866,-0.7954087189498685,-0.9590407964638497
-1.1898482329840365,-2.3301302280352325,-1.4972655635802972,-2.5124303484010087,-0.5247736780631923
0.8133938418150323,-0.08614719528336193,0.6682348624223317,-0.858898035327931,1.1093376794745011
-0.38069373636490483,0.6600838424076481,0.12494636249740336,-0.6927159207516098,-0.2665536874368595
0.06540839754829748,-0.42006029990451893,-0.8026706312523867,-0.4008354658157591,-1.1204477710388334
-1.0337843927919732,-1.0732701419533053,-0.1457055534985281,1.036648691219326,-0.5380854146989591
0.19997246503887012,1.832525464683152,1.2443436398225187,0.8603878974256781,0.43879816216571815
-0.8175507530342387,-0.4868038525709927,-0.8652426180798612,-0.5157710941171553,0.6209034842650508
-0.30896891921170666,-1.8128895387111341,-1.012742623059312,-0.6943981659383287,-1.0533028490514185
-1.2553509463836918,-1.433630816890144,-0.9628665695746605,-0.6090232827298224,-1.5550660293906777
1.4033424450508736,-0.6156061383258911,1.0462478553744554,1.2348064542782666,0.28858595194860637
0.027476348511386008,-0.13772677012642975,0.5726793767278859,0.7517775066228186,-0.27196554818823726
0.7546622831849809,1.059885428870052,0.05897820830998453,-1.1723709981335233,0.6356030125041465
0.3042826709177427,-0.6432210053727303,-0.8235830257205181,-1.1061153869270541,0.8785189992903784
0.3010648175586674,-0.027448519515270144,-0.5185814490760224,-0.45854680355732613,-1.1812115210044876
-0.12659133832732097,-0.37789526620611014,0.5446748020089127,0.18764103878036364,-0.001736419823639132
-0.9389327323790035,-0.6295373695502176,-0.16314495078403657,1.1013676464318027,-0.1519005825725886
-0.6288996056597937,-1.2780636991889647,-1.6934732012223888,-0.5913629747348401,-1.2101989223183884
0.7007852560683189,0.8313370005339522,0.8625150722155107,1.1621951578590632,-1.240012087130383
0.575366626505973,-0.4966674071346328,-0.8404450970720979,1.4430629548079956,-0.3129147695053057
0.05665127852273985,0.7796884386548006,0.965663298638128,0.4832122835926898,-0.07277510732049855
-0.6458495789488453,-1.62652379742235,-1.0659515160926318,-0.6858269292844343,0.520673747405086
0.28173442803773935,1.0002168505630185,-0.3200955089770119,1.6905116433469898,0.4358090054006315
-0.7790392325780591,-0.26406979479805004,-1.1041384289733265,-0.1119144658774402,-1.020469000166028
-0.14632703636716524,-0.053424631699297974,0.22092546282688605,-0.08307373891415872,-0.7949674067704602
-1.0370015559674572,-0.9244277130040361,-1.7975203863676412,0.4430526492680943,-0.876123790738065
-0.4001314633233099,-0.9385391874931588,0.7426443907898872,0.08487665452759421,-1.2019804809891776
-0.8695699009616831,-0.13829367352756267,-0.3324622843161217,-1.522979678712165,-1.8714090226972124
1.0335698459339222,0.15795419952276776,0.5078700204334307,1.1810314093280103,-0.1802325972610499
-0.794739313705276,1.1980598096745532,-0.11187359782541433,-1.3583937589112736,0.2192494091865947
-0.44085917261444063,-0.7142915051893236,-0.09676035336846427,-0.33083299805723243,-0.9330148838086537
0.48923104555788355,1.3601464313235712,0.2932667740415324,-0.166561793914045,-0.8202743789969646
0.40091621853727333,0.7668349689591274,0.23883419944894158,0.4016645977806384,1.576742177637209
-0.30584772447416336,0.02360510711321708,-0.1839478509958331,0.18750547963065486,-0.8560424792161563
-0.5235685527422366,0.9515760756946412,0.6402734697255252,-0.08877395589283141,-0.604960119440964
-0.17027640663062735,1.108868249028093,-0.7155240832306906,-0.37031412014391096,1.585922428427069
0.31272294570086023,0.21953493000056043,-0.31824603560027936,0.6312697586719015,0.5276610708243986
-0.5218647617395155,-0.6495244757243931,0.198393534961329,0.737621951197983,-0.6659033155158915
-0.12120884625498836,-1.9744736873234068,-0.11175419029810578,0.003111816956901323,0.10969179987359225
0.18918773590067567,0.9080249848734728,-0.1436583272952724,1.468346761914409,1.0802101964094186
0.016134782351503046,-0.8360771945365053,-0.909850885888074,0.5843115907710924,0.23622226076493372
0.827448845948298,0.08682782567561463,-0.14981263337362555,-0.6297730801642467,1.0733203693817404
0.7395451981965463,1.7056258172728145,1.7776293853760843,-0.4522056516933015,-0.16255142721116772
-0.28073196504593184,-0.6900875690369932,-0.2861883168165835,-0.35060035071864115,0.20648024916156
-0.4113840535364453,0.09163905958663862,0.16146939552980602,-1.9594515527908463,0.43047155024282907
0.9346071021019909,-0.5669711104795547,-0.25621634551352146,0.02863561242639013,-0.2349246681891468
-0.8562623491797979,-1.2721486608403483,0.3463886433752588,0.5678013976383302,-1.0754218544884042
-0.7300642009913966,-0.525459766343414,-1.8748761232817193,-0.4104160006169789,-0.43577012361381373
1.1302069462368498,0.8688712703382381,-0.007060368690256783,0.7309105833838813,-0.0897975093721758
-0.181109507382355,0.11003219299426437,0.7736035983248158,1.1165893549393688,0.09468585370694199
0.09349136283985424,1.0976465236302153,1.0144750861465144,1.2970131979935946,-0.5217653421122791
-0.8447282516338065,1.1538247466815326,0.7654359343466808,-0.8637785426882498,-0.4737834772839609
0.3169932022782187,-0.9250642806588023,-1.7866935594355382,-0.6272279814502282,-0.42125376099252354
0.44793869545561404,1.3307670464904533,-0.3636888866008737,-2.0241318089832387,1.515302182168149
0.46040401637713474,-0.18738094279821282,-0.16231189575255686,0.5983703440088988,0.8718739077570269
0.1372993849319437,-0.24589547304203996,-0.6634598162398725,-1.7757361482386051,-0.4499576542903344
-0.03394865277178196,0.14490485269576794,0.5042089924934139,0.08656749329822067,0.08215840083185952
0.017753694664805232,-0.6177456399318639,0.686911606538511,0.19910414439118795,0.6402173874525331
0.17268712616144022,0.12093882299951343,0.23421439834366953,-0.4754413271283137,0.004998093923284233
-0.42218125336791007,0.43709785034857584,-0.41189789162705764,0.46398866204135913,0.31725473615331995
0.937230722842499,0.3691080283373993,0.6495449801192049,1.327251930963534,1.1275982346521607
-0.27954117985624216,0.1391364454831961,1.2089136268935432,0.6018275926222671,-1.4308779897395663
0.3861456627142743,0.804583932170538,0.08393810569438245,0.3991923728402118,-0.6486861274666548
-0.1970920585944885,0.16110012573310842,-0.08012040564884312,-0.4195642273015976,0.39923561761103843
-0.7792265844504525,-0.382079327501497,0.06968373189877752,0.7001728368858655,0.9577255485358724
0.1545509672874143,1.4646412340799133,1.3784575285427683,0.1834299659206691,1.431113807206631
-0.011022924685981497,-0.26236785257308665,0.5120011629398394,0.9649095920104137,0.3582204288652392
-0.459399411699241,0.9394266478785093,-0.8328659633221189,-0.06475474819883299,-0.022631664766433645
0.2169087617136231,-0.7475090993545379,0.7592737697138503,0.4596457999942095,0.9380966559243241
-0.27203764564786076,-1.3143314073275232,-0.7505841676720493,0.03878788903320338,-0.5353998262522741
0.9620881715139493,0.7154890881971947,0.745747385721895,0.5214109253059211,0.3866393834382322
0.4126395721014275,0.120180568507747,0.21896477985447646,0.17369823714507285,0.009335589123740521
-0.8101490946233482,0.3150537766444787,-0.6432846759766256,-1.0692660404521277,-0.79591527323735
0.03800681465932006,-0.6719898933034729,0.2690659387000214,1.2706410438545739,-0.2568328067864084
-0.15180573824106822,-0.2654781776746721,-0.3030795237568489,-1.2694093241056497,-1.3400412576987788
0.3311653044269673,0.059868931764428215,-0.4799974136939633,0.5133422555740195,0.6209867432664088
1.3381726118024933,0.6551910556980441,1.1943108317736615,1.962603639140414,0.6365474753768926
0.8537280619115173,-0.021896965321315236,1.098668453567935,2.270910525213343,1.0549478503415433
0.41875282179181333,-1.384465505720778,0.27531218868614826,0.1879224852659601,0.2061810686311681
0.02611365981981839,-0.4401636955962255,0.19564289210593347,1.0158618707996971,0.2024076180088518
0.07997374418150528,0.5104126148682736,-0.4702097436879211,-1.1625141078983883,-0.9751841061365348
0.5053395833626574,0.04321623592891866,0.3333961414346528,-0.2215855880250792,-0.34571938444314204
0.28598889955135126,-0.5791783786013112,1.2951685749671469,-0.6007216042035515,0.1281075592846562
-0.5564903732084072,0.44613312889961365,0.027780071175023013,-0.07423028657508633,-0.33855746897056327
-0.5372980640728772,-1.0329541968510076,0.3999717565510411,-0.4832986449413257,-0.9313125332955168
0.3222839815396493,-0.36781029997372516,1.9696082032271243,0.6253203544428866,-0.8051243319980815
-1.0444860876675282,-0.5807580424106479,-0.41030053488869217,-0.9852784242709811,-0.56543910155055
0.433085452980613,0.5279698429002484,0.47764519831832974,-0.7050080139190046,-0.6644164403750948
-0.3898209077951033,-0.13945202282363098,-0.3790036528491196,1.199317201491405,-0.1517952498406845
-0.18501200236229726,-0.6744447476514788,-0.149497214358443,0.4472304186703958,0.7202840823762596
0.8179914411524958,-1.3005925282515967,-0.33893032276536034,0.07291562036851454,0.1349750336952127
-0.35085274286337687,-0.33343506837036596,-0.1516168386571803,0.1788028529281739,0.02948607953909917
-0.3711215266201115,0.32325014914738387,0.32241870608578127,0.37807675841728494,0.22948883960910532
-0.1966638469425428,0.6723148069641656,0.8333330115239491,-0.5751872831514402,0.05779753647656152
-1.3034639426213774,-1.975039843355121,-1.76781645892097,-2.0702371585029478,-0.401747896024087
0.2394581913088638,-0.8812886682929302,0.9091668443550447,-0.44120592959061833,0.3673370057693732
-0.19999977211976538,-0.019247914621278506,0.7671913719166187,0.06948006806799743,-0.11241612947045954
-0.41959878981137566,0.5082254094780608,-0.2684620440649466,-0.11686067216827009,1.1421445559774093
0.6191240464515433,0.3063287189820038,-0.349649027368374,-0.20748038674222768,-0.03274721853663809
-0.01941403942761015,-0.32276789411315654,-0.19541116706859382,0.08672329304129404,-0.1551083631567304
-0.16657558871757144,-0.7853085530252594,-0.2831372878298572,-0.13776768644670834,-1.1761624096222232
0.8298706340387869,0.320099865118051,-0.8222471500315743,1.710756385618541,0.4216761994687196
-0.08326919990921164,-0.1246504630869439,-0.1468530139853792,-0.2362599738688748,-0.5286180540405421
0.05682325584264554,-1.4653234425548753,-1.5822349198355183,-0.8033763614318189,0.029617685798526586
0.8079459518722811,-0.49016418585834476,-0.006801045531473194,0.8134920670227034,-0.13687626077971743
-0.00267549217131606,-0.7409198331729221,0.18059222848285095,1.5860987647431473,0.294515402964875
-0.604707871424258,-0.04463552362520738,0.6297450658771658,-0.667156047696055,0.18982599330290595
-0.2797435231390787,0.35471400454149876,-0.24911643718493284,-0.4741844151711898,-0.3325478721285508
-0.02824857386154009,1.4519858094116123,-0.06275243383227416,-1.2979365131941394,0.4277456904728483
-0.9119706740324366,-1.876527132762329,-0.022241415570123702,-1.1839493750363757,-1.5567890319343136
0.7259184608226003,0.4795676650777859,0.4312807157429876,0.052211107128278415,-0.027906403555620685
0.08445671343703462,0.22232800535856023,-0.2683115735505849,0.3719003576464899,-0.18607072412083564
-0.09005988094802266,-0.20111868074645836,0.168538308361946,-0.02779444342340079,0.25358885589067126
-0.6275477118216837,-0.2306656945118794,0.2618855638362339,0.41765010136439784,0.6695107140956852
0.15182859699522028,0.6969232859714614,-0.35753023979127624,0.8891827734152205,0.4791284322562105
0.8594444769455887,-0.03480567257806523,1.4545358800382509,-0.2271222742572997,0.22791938749455048
0.5741002015619544,-0.8803157603861095,0.014299436361034323,-0.812988062108071,-0.31423797846249757
0.2074417988979229,1.2021032049362665,0.791869721165984,0.8149972015157683,2.0430412795036927
-1.041333391453489,-0.04803055740438279,0.0010769311811066624,-0.3685623514883777,0.11429630843506895
0.041596807302857204,-0.19623372978272247,0.25090377950670945,0.5059440708942535,-0.26733919584809196
0.6616069030218149,0.5983554464341704,0.22886499217982137,0.2187266680087769,0.9640327959273438
0.9025664917642024,1.0212694565059908,0.09849843816977819,0.1148654751689366,0.7682555959441953
-0.7726142726930348,-0.42020222769788285,-0.79993904361725,0.28741742814132737,-0.8402241658051817
-0.20875070699232745,-1.185890381875142,-1.5735098898995865,-0.3166547742688412,-1.1678562970603228
0.1263078792301969,-0.6012327975658059,0.35049911058996963,-0.8412170519028398,0.5009093146283307
-0.07687852638320754,0.18850856501120417,0.5177041666383584,0.5936831112074891,0.5753382565952642
0.1261548608179619,-0.8317435254255724,-0.23636311661561893,-0.7902195971779139,-0.9168354369520976
0.25000434458910303,0.9050363910474893,0.32281586227260844,-0.6462814483800048,0.34061264695127574
0.04786042891438752,0.6173943733792453,0.1305123813073117,-0.07857614521844515,-0.9707417716384332
0.24369308977113038,-0.833823773379318,-0.13116209853430533,0.22698243995969586,0.14815853807660315
0.4991929919438586,-0.47213927164862357,0.9052670928762631,-0.26959644985338493,0.8519483678805494
-0.102758122961687,1.2289911384936545,0.02706479485481106,0.05827303298744226,1.0064887898575237
